,Cluster Code,School Name,Region name,School category,School Management,Location,School type,Number of students,Boys,Girls,Male teachers,Female teachers,,,,
4324,27251502124,PRIYADARSHNI ENG MED HIGH SCH,,INDRAYANI NAGAR -C,No Response,Pvt. Unaided,Urban,Co-Educational,81,66,147,2,1,,,
4325,27251502126,RIVER DEL SCHOOL INDRAYANINAGAR,,INDRAYANI NAGAR -C,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,106,49,155,1,9,,,
4326,27251502101,SAWAMI SAMARTH VIDYAMANDIR,,INDRAYANI NAGAR -C,Primary,Pvt. Aided,Urban,Co-Educational,429,323,752,5,3,,,
4327,27251502102,SWAMI SAMARTHA ENG MED SCHOOL,,INDRAYANI NAGAR -C,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,463,205,668,3,5,,,
4328,27251502105,TAGOR VIDYALAYA IND.NAGAR,,INDRAYANI NAGAR -C,No Response,Pvt. Unaided,Urban,Co-Educational,25,19,44,1,1,,,
4329,27251500423,ABHINAV VID. 598,JADHAVWADI,MOSHI - A,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,261,196,457,6,3,,,
4330,27251500425,ABHINAV VID. VID,JADHAVWADI,MOSHI - A,No Response,Pvt. Unaided,Urban,Co-Educational,56,58,114,4,1,,,
4331,27251500422,DYANJYOTI MAD VIDYALAYA,,MOSHI - A,Up. Primary with sec./H.sec,Pvt. Unaided,Urban,Co-Educational,126,62,188,3,5,,,
4332,27251500403,JADHAVWADI BOYS SCH,,MOSHI - A,Primary with Upper Primary,Local body,Urban,Boys only,604,0,604,10,5,,,
4333,27251500404,JADHAVWADI GIRLS SCH,,MOSHI - A,Primary with Upper Primary,Local body,Urban,Girls only,0,644,644,8,9,,,
4334,27251500405,KUDALWADI PRI SCH,,MOSHI - A,Primary with Upper Primary,Local body,Urban,Co-Educational,262,243,505,7,6,,,
4335,27251500421,SARASWATI ENG MED SCHOOL,,MOSHI - A,No Response,Pvt. Unaided,Urban,Co-Educational,70,34,104,0,8,,,
4336,27251500424,SMT. KARMAVATI ENG MED SCHOOL,,MOSHI - A,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,34,17,51,0,6,,,
4337,27251500431,SMT. KARMAVATI ENG MED SCHOOL,,MOSHI - A,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,34,17,51,0,6,,,
4338,27251500429,VIDYARTHI VICHAR ENG. JADHAVWADI,,MOSHI - A,Pr. with Up.Pr. & sec./H.Sec.,Pvt. Unaided,Urban,Co-Educational,48,25,73,0,3,,,
4339,27251500430,VIDYARTHI VICHAR MAR. JADHAVWADI,,MOSHI - A,Up. Primary with sec./H.sec,Pvt. Unaided,Urban,Co-Educational,17,11,28,0,1,,,
4340,27251500502,ANNASAHEB MAGAR GIRL'S PRI. SCH.,,MOSHI - B,Primary with Upper Primary,Local body,Urban,Girls only,0,342,342,4,5,,,
4341,27251500501,BORHADEWADI BOY'S PRI. SCHOOL,,MOSHI - B,Primary with Upper Primary,Local body,Urban,Boys only,415,0,415,6,6,,,
4342,27251500521,"NUTAN PRASHALA, BORHADEWADI,",,MOSHI - B,No Response,Pvt. Unaided,Urban,Co-Educational,20,28,48,4,1,,,
4343,27251500622,GAYATRI ENG. MED SCH. MOSHI,,MOSHI - C,Pr. with Up.Pr. & sec./H.Sec.,Pvt. Unaided,Urban,Co-Educational,316,210,526,1,12,,,
4344,27251500601,MOSHI BOYS SCHOOL,,MOSHI - C,Primary with Upper Primary,Local body,Urban,Boys only,801,0,801,2,16,,,
4345,27251500602,MOSHI GIRLS SCHOOL,,MOSHI - C,Primary with Upper Primary,Local body,Urban,Girls only,0,794,794,3,17,,,
4346,27251500605,NAGESHWAR ENG PRI MOSHI,,MOSHI - C,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,70,59,129,2,5,,,
4347,27251500621,NAGESHWAR HIGH SCH,,MOSHI - C,Up. Primary with sec./H.sec,Pvt. Aided,Urban,Co-Educational,624,456,1080,13,23,,,
4348,27251500603,NAGESHWAR MAR PRI SCHOOL,,MOSHI - C,Primary,Pvt. Unaided,Urban,Co-Educational,143,115,258,1,3,,,
4349,27251500623,PRIYADARSHANI ENG. SCH. MOSHI,,MOSHI - C,Pr. with Up.Pr. & sec./H.Sec.,Pvt. Unaided,Urban,Co-Educational,413,214,627,1,20,,,
4350,27251500128,"SARASWATI VIDYALAYA, TALAWADE",,TALAWADE CHIKHALI -A,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,914,553,1467,0,26,,,
4351,27251507424,CITY INTERNATIONAL PRI SCH. PIMPRI,,MORWADI MASULKAR - B,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,670,464,1134,4,47,,,
4352,27251507401,RENUKA PRI V M MORWADI,,MORWADI MASULKAR - B,Primary with Upper Primary,Pvt. Aided,Urban,Co-Educational,239,256,495,3,7,,,
4353,27251507403,S S AJMERA PRI SCH,,MORWADI MASULKAR - B,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,701,504,1205,1,15,,,
4354,27251507421,S S AJMERA SEC SCH,,MORWADI MASULKAR - B,No Response,Pvt. Unaided,Urban,Co-Educational,71,62,133,0,3,,,
4355,27251507422,SUBHADRAS EDU SO.SNBP SCH,,MORWADI MASULKAR - B,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,927,676,1603,2,12,,,
4356,27251507423,SUBHADRAS EDU SO.SNBP SCH,,MORWADI MASULKAR - B,No Response,Pvt. Unaided,Urban,Co-Educational,88,49,137,0,14,,,
4357,27251507701,PRI SCH YASHWANT NAGAR,,NEHARU NAGAR -B,Primary with Upper Primary,Local body,Urban,Co-Educational,97,100,197,2,6,,,
4358,27251507722,TATA MOTARS ENG SCH,,NEHARU NAGAR -B,Primary,Pvt. Unaided,Urban,Co-Educational,510,305,815,0,16,,,
4359,27251507721,TELCO VIDYANIKETAN,,NEHARU NAGAR -B,Upper Primary only,Pvt. Unaided,Urban,Co-Educational,453,361,814,1,25,,,
4360,27251507825,JYOTI ENGLISH HIGHSCHOOL,,NEHARU NAGAR -C,No Response,Pvt. Unaided,Urban,Co-Educational,27,24,51,1,1,,,
4361,27251507809,JYOTI ENGLISH SCH,,NEHARU NAGAR -C,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,296,193,489,2,14,,,
4362,27251507828,KRIDA PRBODHINI MAD.PCMC,,NEHARU NAGAR -C,Up. Primary with sec./H.sec,Local body,Urban,Co-Educational,92,81,173,4,1,,,
4363,27251507801,P JAWAHARLAL NEHRU BOYS 1,,NEHARU NAGAR -C,Primary with Upper Primary,Local body,Urban,Boys only,273,0,273,1,8,,,
4364,27251507802,P JAWAHARLAL NEHRU BOYS 2,,NEHARU NAGAR -C,Primary with Upper Primary,Local body,Urban,Boys only,383,0,383,6,10,,,
4365,27251507804,P JAWAHARLAL NEHRU GIRLS 2,,NEHARU NAGAR -C,Primary with Upper Primary,Local body,Urban,Girls only,0,429,429,0,15,,,
4366,27251507803,P JAWAHARLAL NEHRU GIRLS1,,NEHARU NAGAR -C,Primary with Upper Primary,Local body,Urban,Girls only,0,372,372,0,13,,,
4367,27251507826,"PRIYADARSHINI ENG MED SCH,NEHA",,NEHARU NAGAR -C,No Response,Pvt. Unaided,Urban,Co-Educational,5,6,11,0,3,,,
4368,27251507827,PRIYADARSHINI ENG MED SCHOOL,,NEHARU NAGAR -C,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,108,80,188,0,8,,,
4369,27251507821,RAJIVGANDHI MAD V,,NEHARU NAGAR -C,Up. Primary with sec./H.sec,Local body,Urban,Co-Educational,122,118,240,5,4,,,
4370,27251507807,VASANTDADA PATIL V M,,NEHARU NAGAR -C,Primary,Pvt. Unaided,Urban,Co-Educational,217,193,410,3,5,,,
4371,27251507822,VASNT DADA MAD VID,,NEHARU NAGAR -C,Up. Primary with sec./H.sec,Pvt. Aided,Urban,Co-Educational,188,161,349,5,4,,,
4372,27251505303,DHYANAPRABHODHINI NAVNAGAR,,NIGADI PRADHIKARAN -B,Primary,Pvt. Aided,Urban,Co-Educational,295,257,552,0,13,,,
4373,27251505324,DHYANPRABHODHINI ENG.NAVNAG NIGAD,,NIGADI PRADHIKARAN -B,Up. Primary with sec./H.sec,Pvt. Unaided,Urban,Co-Educational,89,113,202,0,4,,,
4374,27251505322,DHYANPRABHODHINI MAR. NAVNAGAR,,NIGADI PRADHIKARAN -B,NI,Up. Primary with sec./H.sec,Pvt. Aided,Urban,Co-Educational,438,324,762,7,7,,
4375,27251505304,DYAN PROBHODHINI NAVNAGAR VID,,NIGADI PRADHIKARAN -B,Primary,Pvt. Unaided,Urban,Co-Educational,121,85,206,1,4,,,
4376,27251505301,SHIVACHATRA PATI PRI SCH,,NIGADI PRADHIKARAN -B,Primary with Upper Primary,Pvt. Aided,Urban,Co-Educational,164,148,312,3,5,,,
4377,27251505501,NIGADI BOYS 2/1 19 A,,NIGADI YAMUNANAGAR -A,Primary with Upper Primary,Local body,Urban,Boys only,505,0,505,2,12,,,
4378,27251505503,NIGADI KANYA SCL,,NIGADI YAMUNANAGAR -A,Primary with Upper Primary,Local body,Urban,Girls only,0,485,485,2,14,,,
4379,27251505625,KAMAYANI SCH. FOR MENTALY HANDICAP,,NIGADI YAMUNANAGAR -B,Primary,Tribal/Social Welfare Dept.,Urban,Co-Educational,51,34,85,7,10,,,
4380,27251505621,MADHYMIC VIDYALAYA,RUPINAGAR,NIGADI YAMUNANAGAR -B,No Response,Local body,Urban,Co-Educational,75,135,210,0,6,,,
4381,27251505604,MODERN PRI. VIDYAMANDIR NIGADI,,NIGADI YAMUNANAGAR -B,Primary,Pvt. Aided,Urban,Co-Educational,397,323,720,4,8,,,
4382,27251505622,MODERN YAMUNANAGER,,NIGADI YAMUNANAGAR -B,Up. Primary with sec./H.sec,Pvt. Aided,Urban,Co-Educational,414,363,777,8,10,,,
4383,27251505623,P E S S MODERN PRI ENG MED SCH,,NIGADI YAMUNANAGAR -B,Primary,Pvt. Unaided,Urban,Co-Educational,163,101,264,0,4,,,
4384,27251505603,PCMC PRI BOYS SCL 2/2 NIGADI,,NIGADI YAMUNANAGAR -B,Primary with Upper Primary,Local body,Urban,Boys only,568,0,568,0,16,,,
4385,27251505601,PRI KANYA SCH NO 2/2,,NIGADI YAMUNANAGAR -B,Primary with Upper Primary,Local body,Urban,Girls only,0,723,723,6,14,,,
4386,27251505602,SHIVEBHUMI VIDYALAYA PRI,,NIGADI YAMUNANAGAR -B,Primary,Pvt. Aided,Urban,Co-Educational,264,224,488,2,6,,,
4387,27251505723,AMRUTA VIDYALAY,,NIGADI YAMUNANAGAR -C,No Response,Pvt. Unaided,Urban,Co-Educational,99,74,173,0,8,,,
4388,27251505701,AMRUTA VIDYALAYA,,NIGADI YAMUNANAGAR -C,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,833,676,1509,1,34,,,
4389,27251505727,KALPANA PRI. ENG. YAMUNANAGAR,,NIGADI YAMUNANAGAR -C,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,72,49,121,0,6,,,
4390,27251505725,P E SS MODERN HIGH ENG MED,,NIGADI YAMUNANAGAR -C,Up. Primary with sec./H.sec,Pvt. Unaided,Urban,Co-Educational,110,110,220,0,10,,,
4391,27251505703,S P M ENG. PRI. SCH. YAMUNANAGAR,,NIGADI YAMUNANAGAR -C,Primary,Pvt. Unaided,Urban,Co-Educational,217,177,394,3,15,,,
4392,27251505722,S P M ENG. SEC. SCH. YAMUNANAGAR,,NIGADI YAMUNANAGAR -C,Up. Primary with sec./H.sec,Pvt. Unaided,Urban,Co-Educational,204,170,374,0,9,,,
4393,27251505726,S P M MAR. PRI. SCH. YAMUNANAGAR,,NIGADI YAMUNANAGAR -C,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,201,130,331,1,6,,,
4394,27251505721,SHIVBHUMI VID & KANISHTH MAH,,NIGADI YAMUNANAGAR -C,Up. Primary with sec./H.sec,Pvt. Aided,Urban,Co-Educational,298,214,512,6,7,,,
4395,27251503930,P.K.INTERNATIONAL SCH. PIMPLE,,PIMPALE SUDAGAR -C,Primary,Pvt. Unaided,Urban,Co-Educational,7,2,9,0,4,,,
4396,27251503404,BLOUSAME ENGLISH MED PRI SCH,,SANGAVI (PIMPALE GURAV) -A,Primary,Pvt. Unaided,Urban,Co-Educational,135,113,248,0,4,,,
4397,27251503422,KASHI VISHVESHVAR ENG MED SCH.,,SANGAVI (PIMPALE GURAV) -A,Pr. with Up.Pr. & sec./H.Sec.,Pvt. Unaided,Urban,Co-Educational,153,133,286,0,14,,,
4398,27251503403,MARATHI PRI SCH SANGAVI P.27,,SANGAVI (PIMPALE GURAV) -A,Primary with Upper Primary,Pvt. Aided,Urban,Co-Educational,221,207,428,3,11,,,
4399,27251503402,PUNYASHLOK A HOLAKAR KANYA SCH,,SANGAVI (PIMPALE GURAV) -A,Primary with Upper Primary,Local body,Urban,Co-Educational,126,142,268,1,7,,,
4400,27251503401,PUNYASHLOK A HOLAKAR PRI SCH S,,SANGAVI (PIMPALE GURAV) -A,Primary with Upper Primary,Local body,Urban,Co-Educational,146,116,262,0,8,,,
4401,27251503423,SARASWATI BHUWAN PIMPLE GURAV,,SANGAVI (PIMPALE GURAV) -A,No Response,Pvt. Unaided,Urban,Co-Educational,8,2,10,0,2,,,
4402,27251503502,MASTER MIND ENG.MED.SCH.,,SANGAVI (PIMPALE GURAV) -B,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,278,207,485,0,9,,,
4403,27251503522,MASTERMIND ENG MED HIGHSCH,,SANGAVI (PIMPALE GURAV) -B,No Response,Pvt. Unaided,Urban,Co-Educational,37,22,59,0,5,,,
4404,27251503501,NAVI PRI SCH NAVI SANGAVI P.27,,SANGAVI (PIMPALE GURAV) -B,Primary with Upper Primary,Pvt. Aided,Urban,Co-Educational,257,220,477,3,8,,,
4405,27251503521,SHANTI DEVI,HUJA JAISINGH HIGH SCH,SANGAVI (PIMPALE GURAV) -B,Up. Primary with sec./H.sec,Pvt. Unaided,Urban,Co-Educational,140,82,222,1,8,,,
4406,27251503523,THE NEW MILLENNIUM ENG HIGH SCH,,SANGAVI (PIMPALE GURAV) -B,Upper Primary only,Pvt. Unaided,Urban,Co-Educational,261,165,426,0,3,,,
4407,27251503503,THE NEW MILLENNIUM ENG MED SCH,,SANGAVI (PIMPALE GURAV) -B,Primary,Pvt. Unaided,Urban,Co-Educational,545,415,960,1,11,,,
4408,27251503623,LITTLE ANJILS PRI. SCH. PIMPLE,,SANGAVI (PIMPALE GURAV) -C,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,99,98,197,1,9,,,
4409,27251503622,MAAR IVANIOS CON. HIGH SCH. SANGAVI,,SANGAVI (PIMPALE GURAV) -C,Up. Primary with sec./H.sec,Pvt. Unaided,Urban,Co-Educational,324,270,594,1,17,,,
4410,27251503603,MAAR IVANIOS CON. PRI. SCH. SANGAVI,,SANGAVI (PIMPALE GURAV) -C,Primary,Pvt. Unaided,Urban,Co-Educational,409,317,726,0,8,,,
4411,27251503621,PCMC MED VIDYALAY PIMPALE GURA,,SANGAVI (PIMPALE GURAV) -C,No Response,Local body,Urban,Co-Educational,123,134,257,1,1,,,
4412,27251503601,PIMPALE GURAV BOYS NO.54,,SANGAVI (PIMPALE GURAV) -C,Primary with Upper Primary,Local body,Urban,Boys only,878,0,878,10,15,,,e c t o r y,,,,,,,,,,agement,Type of School,,,,,,,,,,,
4413,27251503602,PIMPRI CHINCHVADE PMC KNYA SCH,,SANGAVI (PIMPALE GURAV) -C,Primary with Upper Primary,Local body,Urban,Girls only,0,872,872,7,15,,,
4414,27251503624,VEDANT PRI.SCH. PIMPLE GURRAV,,SANGAVI (PIMPALE GURAV) -C,Primary,Pvt. Unaided,Urban,Co-Educational,8,8,16,0,1,,,
4415,27251503121,NASHNAL ENG SCH. SANGAVI.,,SANGAVI -A,No Response,Pvt. Unaided,Urban,Co-Educational,12,6,18,2,0,,,
4416,27251503102,NASHNAL ENGLISH PRI SCH,,SANGAVI -A,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,119,76,195,1,7,,,
4417,27251503202,M.EDG.SOC. PRI. VIDYA MANDIR SANGA,,SANGAVI -B,Primary,Pvt. Aided,Urban,Co-Educational,346,335,681,2,11,,,
4418,27251503201,S.S.A. SHITOLE PRI. VIDYA MANDIR,,SANGAVI -B,Primary with Upper Primary,Pvt. Aided,Urban,Co-Educational,205,183,388,3,5,,,
4419,27251503322,B R GHOLAP HIGH SCH,,SANGAVI -C,Up. Primary with sec./H.sec,Pvt. Aided,Urban,Co-Educational,345,229,574,10,24,,,
4420,27251503323,BHARTIY VIDYA NIKETAN HIGH SCH.,,SANGAVI -C,No Response,Pvt. Unaided,Urban,Co-Educational,10,9,19,0,2,,,
4421,27251503302,BHARTIY VIDYA NIKETAN PRI VID,,SANGAVI -C,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,94,78,172,0,8,,,
4422,27251503324,LITTLE FLOWER HIGH SCH,,SANGAVI -C,No Response,Pvt. Unaided,Urban,Co-Educational,12,7,19,0,5,,,
4423,27251503301,LITTLE PRI FLOWER SCH,,SANGAVI -C,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,179,130,309,1,7,,,
4424,27251503321,NRUSIGH HIGH SCH SANGAVI,,SANGAVI -C,Up. Primary with sec./H.sec,Pvt. Aided,Urban,Co-Educational,476,496,972,15,3,,,
4425,27251503304,PJ S M B R GHOLAP SCH,,SANGAVI -C,Primary,Pvt. Unaided,Urban,Co-Educational,99,96,195,0,4,,,
4426,27251503303,URORUGNALAY,BOYS GIRLS SCH,SANGAVI -C,Primary with Upper Primary,Local body,Urban,Co-Educational,90,98,188,1,7,,,
4427,27251508306,BALGOPAL VIDYA NIKETAN,,ASHOK THEEATER (PIMPARI) -B,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,126,134,260,2,4,,,
4428,27251508321,NAVMAHARASHTRA VID BOYS,,ASHOK THEEATER (PIMPARI) -B,Up. Primary with sec./H.sec,Pvt. Aided,Urban,Boys only,732,0,732,10,16,,,
4429,27251508322,NAVMAHARASHTRA VID GIRLS,,ASHOK THEEATER (PIMPARI) -B,Up. Primary with sec./H.sec,Pvt. Aided,Urban,Girls only,0,572,572,9,12,,,
4430,27251508302,PIMPRI WAGHERE NO 31/1 BOYS,,ASHOK THEEATER (PIMPARI) -B,Primary with Upper Primary,Local body,Urban,Boys only,251,0,251,3,9,,,
4431,27251508303,PIMPRI WAGHERE NO 31/2 BOYS,,ASHOK THEEATER (PIMPARI) -B,Primary with Upper Primary,Local body,Urban,Boys only,236,0,236,1,7,,,
4432,27251508304,PIMPRI WAGHERE NO 32/1 GIRLS,,ASHOK THEEATER (PIMPARI) -B,Primary with Upper Primary,Local body,Urban,Girls only,0,241,241,3,5,,,
4433,27251508305,PIMPRI WAGHERE NO 32/2 GIRLS,,ASHOK THEEATER (PIMPARI) -B,Primary with Upper Primary,Local body,Urban,Girls only,0,185,185,2,6,,,
4434,27251508301,VID NIKETAN PRI SCHOOL,,ASHOK THEEATER (PIMPARI) -B,Primary with Upper Primary,Local body,Urban,Co-Educational,305,299,604,7,13,,,
4435,27251508421,PIMPRINAGAR MAD,,ASHOK THEEATER (PIMPARI) -C,No Response,Local body,Urban,Co-Educational,44,46,90,3,3,,,
4436,27251508623,INDIRA GANDHI HIGH SCH,,JIJAMATA PIMPARI -B,Pr. with Up.Pr. & sec./H.Sec.,Pvt. Unaided,Urban,Co-Educational,35,29,64,2,4,,,
4437,27251508609,INDIRA GANDHI PRI SCH,,JIJAMATA PIMPARI -B,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,443,286,729,0,20,,,
4438,27251508621,JAIHIND HIGHSCHOOL,,JIJAMATA PIMPARI -B,Up. Primary with sec./H.sec,Pvt. Aided,Urban,Co-Educational,1067,950,2017,15,50,,,
4439,27251508608,JAIHIND PRI SCHOOL,,JIJAMATA PIMPARI -B,Primary,Pvt. Unaided,Urban,Co-Educational,996,863,1859,0,43,,,
4440,27251508601,KAMALA NEHARU SCH BOYS 4/2,,JIJAMATA PIMPARI -B,Primary with Upper Primary,Local body,Urban,Boys only,408,0,408,3,9,,,
4441,27251508604,KAMALA NEHARU SCH BOYS 4/3,,JIJAMATA PIMPARI -B,Primary with Upper Primary,Local body,Urban,Boys only,171,0,171,1,7,,,
4442,27251508602,KAMALA NEHARU SCH GIRLS 4/2,,JIJAMATA PIMPARI -B,Primary with Upper Primary,Local body,Urban,Girls only,0,292,292,3,6,,,
4443,27251508603,KAMALA NEHARU SCH GIRLS 4/3,,JIJAMATA PIMPARI -B,Primary with Upper Primary,Local body,Urban,Girls only,0,397,397,4,8,,,
4444,27251508605,PIMPRINAGAR HINDI SCH BOYS,,JIJAMATA PIMPARI -B,Primary with Upper Primary,Local body,Urban,Boys only,302,0,302,1,7,,,
4445,27251508606,PIMPRINAGAR HINDI SCH GIRLS,,JIJAMATA PIMPARI -B,Primary with Upper Primary,Local body,Urban,Girls only,0,314,314,1,7,,,
4446,27251508611,SENT RAMANAND,,JIJAMATA PIMPARI -B,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,428,317,745,1,12,,,
4447,27251508624,SENT RAMANAND MAD,,JIJAMATA PIMPARI -B,Pr. with Up.Pr. & sec./H.Sec.,Pvt. Unaided,Urban,Co-Educational,48,30,78,0,4,,,
4448,27251508622,SIKKIBAI DHARMANI MAD,,JIJAMATA PIMPARI -B,Pr. with Up.Pr. & sec./H.Sec.,Pvt. Unaided,Urban,Co-Educational,11,0,11,1,2,,,
4449,27251508610,SIKKIBAI DHARMANI PRI,,JIJAMATA PIMPARI -B,Pr. with Up.Pr. & sec./H.Sec.,Pvt. Unaided,Urban,Co-Educational,84,33,117,0,8,,,
4450,27251508801,ARYA VIDYA MANDIR,,MANDAI PIMPARI -A,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,304,256,560,1,15,,,
4451,27251508821,ARYA VIDYA MANDIR HIGH SCH,,MANDAI PIMPARI -A,Pr. with Up.Pr. & sec./H.Sec.,Pvt. Unaided,Urban,Co-Educational,32,28,60,0,6,,,
4452,27251504223,PRABHAT HIGH SCH RAHATANI,,KALEWADI -C,No Response,Pvt. Unaided,Urban,Co-Educational,12,11,23,2,2,,,
4453,27251504207,PRABHAT PRI SCH,,KALEWADI -C,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,123,61,184,1,7,,,
4454,27251503703,KILBIL RPI PIMPLE GURAV,,PIMPALE SUDAGAR -A,Pr. with Up.Pr. & sec./H.Sec.,Pvt. Unaided,Urban,Co-Educational,277,190,467,3,11,,,
4455,27251503701,SHAVANTABAI KHANDUG JAGTAP PRI,,PIMPALE SUDAGAR -A,Primary with Upper Primary,Local body,Urban,Boys only,301,0,301,2,6,,,
4456,27251503702,VAIDUWASTI KANYASHALA NO 58/2,,PIMPALE SUDAGAR -A,Primary with Upper Primary,Local body,Urban,Girls only,0,326,326,1,7,,,
4457,27251503821,ANNASAHEB MAGAR MAD VIDYALAY,,PIMPALE SUDAGAR -B,Up. Primary with sec./H.sec,Local body,Urban,Co-Educational,321,360,681,8,12,,,
4458,27251503801,PMC SCH PIMPALE SUDGAR NO.51,,PIMPALE SUDAGAR -B,Primary,Local body,Urban,Co-Educational,278,238,516,4,9,,,
4459,27251503921,BHICOBA TAMBE MEMORIYAL HIGH S,,PIMPALE SUDAGAR -C,No Response,Pvt. Aided,Urban,Co-Educational,58,50,108,1,1,,,
4460,27251503925,HOLY ENG. SCHOOL RAHTANI,,PIMPALE SUDAGAR -C,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,72,57,129,0,8,,,
4461,27251503903,KAI.BHIKOBA TAMBE PRI SCH.,,PIMPALE SUDAGAR -C,Primary with Upper Primary,Pvt. Aided,Urban,Co-Educational,390,367,757,6,7,,,
4462,27251503923,MAHARSHI VIDYAMANDIR ENG MED,,PIMPALE SUDAGAR -C,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,151,86,237,2,5,,,
4463,27251503922,MAHARSHI VIDYAMANDIR HINDI MED,,PIMPALE SUDAGAR -C,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,235,255,490,1,7,,,
4464,27251503926,NEW CITY PRIDE RAHATNI,,PIMPALE SUDAGAR -C,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,47,32,79,0,4,,,
4465,27251503904,PEARLS ENG MED SCH.,,PIMPALE SUDAGAR -C,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,63,38,101,0,8,,,
4466,27251503901,PRI SCH RAHATANI BOYS NO.55,,PIMPALE SUDAGAR -C,Primary with Upper Primary,Local body,Urban,Boys only,638,0,638,2,12,,,
4467,27251503902,RAHATANI KANYA SCH NO.55,,PIMPALE SUDAGAR -C,Primary with Upper Primary,Local body,Urban,Girls only,0,676,676,7,10,,,
4468,27251503927,SAVITRIBAI PAL HINDI RAHATNI,,PIMPALE SUDAGAR -C,No Response,Pvt. Unaided,Urban,Co-Educational,46,37,83,4,1,,,
4469,27251503929,SNBP. HIGH. SCH. RAHATNI,,PIMPALE SUDAGAR -C,No Response,Pvt. Unaided,Urban,Co-Educational,8,9,17,0,3,,,
4470,27251503928,SNBP. PRI. SCH. RAHATNI,,PIMPALE SUDAGAR -C,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,174,152,326,1,14,,,
4471,27251504903,DYANJYOTI,VIKASNAGAR,KIWALE RAWET -A,Primary with Upper Primary,Pvt. Aided,Urban,Co-Educational,264,270,534,6,6,,,
4472,27251504904,H A BARLOTA ENGLISH SCH,,KIWALE RAWET -A,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,203,158,361,1,8,,,
4473,27251504901,PCMC KIWALE,,KIWALE RAWET -A,Primary with Upper Primary,Local body,Urban,Co-Educational,143,167,310,6,2,,,
4474,27251504902,PCMC VIKASNAGAR,,KIWALE RAWET -A,Primary with Upper Primary,Local body,Urban,Co-Educational,220,238,458,0,11,,,
4475,27251504905,SMT ANUSAI OVHAL MAD PUNAWALE,,KIWALE RAWET -A,No Response,Pvt. Unaided,Urban,Co-Educational,34,34,68,5,0,,,
4476,27251504906,ST. JOSEPH'S BETHANI SCHOOL DEHU RD,,KIWALE RAWET -A,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,338,270,608,0,15,,,
4477,27251504907,WISDOM ENG MED. HIGH SCH.KIWALE,,KIWALE RAWET -A,No Response,Pvt. Unaided,Urban,Co-Educational,9,10,19,0,2,,,
4478,27251505001,PCMC RAWET,,KIWALE RAWET -B,Primary with Upper Primary,Local body,Urban,Co-Educational,137,140,277,2,8,,,
4479,27251505102,PCMC MALWADI,,KIWALE RAWET -C,Primary,Local body,Urban,Co-Educational,44,46,90,2,0,,,
4480,27251505101,PCMC PUNAWALE,,KIWALE RAWET -C,Primary with Upper Primary,Local body,Urban,Boys only,349,0,349,3,5,,,
4481,27251505103,PUNAWALE KANYA M N P PRI SCH,,KIWALE RAWET -C,Primary with Upper Primary,Local body,Urban,Girls only,0,365,365,2,7,,,
4482,27251507823,KAMAKSHI VID,,NEHARU NAGAR -C,No Response,Pvt. Unaided,Urban,Co-Educational,19,25,44,2,3,,,
4483,27251507808,PRAGTI ENGLISH SCHOOL,,NEHARU NAGAR -C,Primary with Upper Primary,Pvt. Unaided,Urban,Co-Educational,268,178,446,2,6,,,
4484,27251507824,PRATHMESH HIGH SCH,,NEHARU NAGAR -C,No Response,Pvt. Unaided,Urban,Co-Educational,44,14,58,1,4,,,
